X , Y, Z, Vx, Vy, Vz, AirSpeed
9940.58203125,-23.476581573486328,-52305.765625,1.6251375200226903e-05,2.480015382388956e-06,-1.8435279343975708e-05,-2.2420775429197073e-44
9940.58203125,-23.476581573486328,-52305.765625,1.502272607467603e-05,2.4848941393429413e-06,-1.7079193639801815e-05,-2.2420775429197073e-44
9940.58203125,-23.476579666137695,-52305.765625,1.5010098650236614e-05,2.4092626063065836e-06,-1.707337287371047e-05,-2.2420775429197073e-44
9940.58203125,-23.476579666137695,-52305.765625,1.6798550859675743e-05,2.486375933585805e-06,-1.9100745703326538e-05,-2.2420775429197073e-44
9940.58203125,-23.476579666137695,-52305.765625,2.2861329853185453e-05,2.467590320520685e-06,-2.595420301076956e-05,-2.2420775429197073e-44
9940.58203125,-23.476577758789062,-52305.765625,1.8890330466092564e-05,2.7213504836254288e-06,-2.1439846022985876e-05,-2.2420775429197073e-44
9940.58203125,-23.476577758789062,-52305.765625,1.6767584384069778e-05,2.447373844916001e-06,-1.9043229258386418e-05,-2.2420775429197073e-44
9940.58203125,-23.476577758789062,-52305.765625,1.8508928405935876e-05,2.4497487629560055e-06,-2.0991865312680602e-05,-2.2420775429197073e-44
9940.58203125,-23.47657585144043,-52305.765625,1.9732460714294575e-05,2.430755557725206e-06,-2.2409760276786983e-05,-2.2420775429197073e-44
9940.58203125,-23.47657585144043,-52305.765625,1.9771607185248286e-05,2.246827079943614e-06,-2.244860661448911e-05,-2.2420775429197073e-44
9940.58203125,-23.47657585144043,-52305.765625,1.3171002137823962e-05,2.8049328193446854e-06,-1.4987159374868497e-05,-2.2420775429197073e-44
9940.58203125,-23.476573944091797,-52305.765625,1.4088864190853201e-05,2.4373148335143924e-06,-1.60051895363722e-05,-2.2420775429197073e-44
9940.58203125,-23.476573944091797,-52305.765625,1.6191437680390663e-05,2.2275712581176776e-06,-1.8379578250460327e-05,-2.2420775429197073e-44
9940.58203125,-23.476573944091797,-52305.765625,2.1876881874050014e-05,2.423518708383199e-06,-2.4837409000610933e-05,-2.2420775429197073e-44
9940.58203125,-23.476572036743164,-52305.765625,1.8556735085439868e-05,2.1328989987523528e-06,-2.1069470676593482e-05,-2.2420775429197073e-44
9940.58203125,-23.476572036743164,-52305.765625,1.649447403906379e-05,2.1193025077081984e-06,-1.8722043023444712e-05,-2.2420775429197073e-44
9940.58203125,-23.476572036743164,-52305.765625,1.720207183097955e-05,1.6532960671611363e-06,-1.954880281118676e-05,-2.2420775429197073e-44
9940.58203125,-23.47657012939453,-52305.765625,1.8123291738447733e-05,1.2367731869744603e-06,-2.0558909454848617e-05,-2.2420775429197073e-44
9940.58203125,-23.47657012939453,-52305.765625,1.8234435628983192e-05,9.33216028897732e-07,-2.0723990019178018e-05,-2.2420775429197073e-44
9940.58203125,-23.47657012939453,-52305.765625,1.8239848941448145e-05,4.671494195918058e-07,-2.0707735529867932e-05,-2.2420775429197073e-44
9940.58203125,-23.4765682220459,-52305.765625,1.79401376954047e-05,-1.5994935154139966e-08,-2.038891034317203e-05,-2.2420775429197073e-44
9940.58203125,-23.4765682220459,-52305.765625,1.9877925296896137e-05,-2.9126701051040982e-08,-2.2548007109435275e-05,-2.2420775429197073e-44
